,Tweet,Date,Year,Month
2832,This is undeniable fact Republicans could pass anything they want and override his vetoNot to mention he is against things such as the assault weapons ban and handled natural disaster reasonably well,2022-04-29 03:04:42+00:00,2022,4
2833,Im already tired of hearing his name This planet and all of its inhabitants are in serious trouble Think about musks amp Bezoss wealth alone could solve world hunger and fund the control of climate change global warming animal extinction and so much more,2022-04-29 03:04:06+00:00,2022,4
2834,He is bragging about the dangers of global warming eventually,2022-04-29 03:03:59+00:00,2022,4
2835,Ok so leftist based global warming theory is crap I am a qualified practised and celebrated thermal analyst I took their claims at face value but then noticed the politicians who pushed this theory were also the most lying mafia based politicians,2022-04-29 03:03:31+00:00,2022,4
2836,theyll freeze the naysayers at the stake cause burning them will increase global warming,2022-04-29 03:01:19+00:00,2022,4
2837,anything is possible to believe,2022-04-29 03:00:23+00:00,2022,4
2838,doesnt believe in global warming,2022-04-29 02:57:55+00:00,2022,4
2839,Venus planet of loveWas destroyed by global warmingDid its people want too much tooDid its people want too much,2022-04-29 02:57:37+00:00,2022,4
2840,Another way of creating serfdom I guess,2022-04-29 02:57:29+00:00,2022,4
2841,Pig is greener,2022-04-29 02:57:05+00:00,2022,4
2842,Now all these rightwing lunatics will start buying electric cars to stick it to us libtards and inadvertently help ease global warming,2022-04-29 02:56:30+00:00,2022,4
2843,this Global Warming is some scary,2022-04-29 02:53:18+00:00,2022,4
2844,To believe the election was stolen global warming is a hoax and J6 was a peaceful tourist visit Sit yourself down and reassess,2022-04-29 02:51:27+00:00,2022,4
2845,If its from hydrocarbons then it just contributes to global warmingDont think Tasmania is the best place for solar electricity to be used to create clean Green Hydrogen via electrolysis,2022-04-29 02:49:04+00:00,2022,4
2846,SOSNicaragua,2022-04-29 02:48:28+00:00,2022,4
2847,Global Warming and stuff,2022-04-29 02:46:49+00:00,2022,4
2848,Jones nor Ms Reid understand that what they are talking about is not a study but a prediction The future cannot be studied as it isnt here to study This is without even mentioning that most predictions about global warming have proved wrong,2022-04-29 02:46:28+00:00,2022,4
2849,Looks like this may push Govt to revive old Thermal power plants again,2022-04-29 02:46:06+00:00,2022,4
2850,Right of center WTF So the election was stolen Global warmings a hoax Elon Have you lost your mind,2022-04-29 02:45:29+00:00,2022,4
2851,Global warming is a lie climate change is a natural occurrence everyday around the globe Spain and Greece nearly bankrupted themselves trying to green Green energy is not viable at this time,2022-04-29 02:44:58+00:00,2022,4
2852,See this is why I love the podcast community Like obviously were not solving global warming or whatever but were showing that community is a thing were not gatekeepers we beg for new pods We love our neighbors and its awesome,2022-04-29 02:42:22+00:00,2022,4
2853,We can always rebuild after We get hit by a natural disaster,2022-04-29 02:39:42+00:00,2022,4
2854,this past weekend it was 80s in ChicagoGlobal Warming is BS Its more like Global Alaska,2022-04-29 02:39:01+00:00,2022,4
2855,Top of the morning Global warming isnt a prediction It is happening Unbelievable,2022-04-29 02:38:45+00:00,2022,4
2856,Global warming is real,2022-04-29 02:37:08+00:00,2022,4
2857,Its April 28th and my neighbor at our cabin texted me that people are still ice fishing on our lakeThats fuckin crazyI enjoyed global warming way more than this climate change thingy,2022-04-29 02:36:49+00:00,2022,4
2858,s wrong to resell water bottles at 10 during a natural disaster If people offer 1000 for em they know what theyre doing Not wrong,2022-04-29 02:36:23+00:00,2022,4
2859,gross weight global warming,2022-04-29 02:36:07+00:00,2022,4
2860,Fun factMy mother is the person who says global warming isnt realShe told me herself,2022-04-29 02:35:35+00:00,2022,4
2861,The right is stacking election officials with partisans open to overturning elections they loseThe majority of house Republicans refused to certify the electionFewer Republicans think global warming is a threatThe right is banning books,2022-04-29 02:33:52+00:00,2022,4
2862,,2022-04-29 02:33:29+00:00,2022,4
2863,It take forever to get federal funding after a natural disaster in our own country but you want to make sure a foreign country gets their money asap Really,2022-04-29 02:32:41+00:00,2022,4
2864,Global warming used to tell to a question,2022-04-29 02:31:38+00:00,2022,4
2865,To fix that we need to reverse global warming,2022-04-29 02:30:00+00:00,2022,4
2866,Dear,2022-04-29 02:29:52+00:00,2022,4
2867,BREAKING NEWS Global WarmingClimate Change origins are traced back to the Ice Age,2022-04-29 02:29:44+00:00,2022,4
2868,When he tried building a wall wasting billions of tax dollars and alienating our allies2 Withdrawing from the Paris accord yet funded an oil pipeline that cut through native land and called global warming a Chinese hoax 3 When he took Obamas choice for 12,2022-04-29 02:28:46+00:00,2022,4
2869,3000 votes and the gov will turn on the AC,2022-04-29 02:26:39+00:00,2022,4
2870,Not a global warming pusher without evidence,2022-04-29 02:22:56+00:00,2022,4
2871,ie WEF UN IPCC Musk etc ALL concur that anthropogenic CO2 is causing global warming,2022-04-29 02:19:06+00:00,2022,4
2872,Stop farting bitch u LITERALLY contributing to global warming ur farts stink its causing the ice in the arctic to melt,2022-04-29 02:18:59+00:00,2022,4
2873,Top of the morning Global warming is a real threat to our communities to everybody to everything You make me sick,2022-04-29 02:18:51+00:00,2022,4
2874,Electricity comes from outlets in walls so just imagine the massive drop in Americas carbon admissions if wed just build Trumps border wall So much free electricity Global warming solved Huge Massive Clean wall electricity,2022-04-29 02:18:41+00:00,2022,4
2875,Global warming or that climate changey thingySo hard to tell them apart these days,2022-04-29 02:18:28+00:00,2022,4
2876,What specifically is the conservative response,2022-04-29 02:16:35+00:00,2022,4
2877,clover sweetie we are all unfortunately very deeply aware of global warming,2022-04-29 02:16:25+00:00,2022,4
2878,t make a right Peace can be found is you keep looking Dont cut off our nose to spite our face We are one human family and our species is threatened by global warming hate and nukes martinlutherkingjr,2022-04-29 02:10:35+00:00,2022,4
2879,What could go wrong with thisSo if I say Global Warming is made up fantasy the government will deem it disinformation and go after meSounds like some straight up China shitF Joe Biden needs to go,2022-04-29 02:05:47+00:00,2022,4
2880,for all for policevoting and state in general to treat people racegenderetc equally with respect for some form of college loan forgiveness and to fight against global warming,2022-04-29 02:04:33+00:00,2022,4
2881,,2022-04-29 02:04:24+00:00,2022,4
2882,Plus God is adding even harsher natural disasters The Great Tribulations in Luke Ch21 and Revelations Satanist pseudoscientists lies on them1 Platetectonics earthquake theory assuming elastic rockplates2 Manabes globalwarming theory assuming quasistatic,2022-04-29 02:04:06+00:00,2022,4
2883,LOL,2022-04-29 02:03:02+00:00,2022,4
2884,This can last decades There are historical references to this When I was doing MBA in 1980s we were debating about Global cooling It changed to Global Warming in 2010s,2022-04-29 02:02:34+00:00,2022,4
2885,s why Elons Mars colonization project is very critical and mustshould accelerate the process of relocation in the red planet to ensure the survival of species including humans thatve been threatened by global warming,2022-04-29 02:01:33+00:00,2022,4
2886,carbon morality,2022-04-29 02:00:08+00:00,2022,4
2887,global warming Do you beleive in climate change and cow farts and vegan meat Obamas mansion is seaside Same as Al Gores house Extremism has been around for decades,2022-04-29 01:58:50+00:00,2022,4
2888,Your presence makes my day worse Global warming isnt a prediction It is happening stoopid,2022-04-29 01:58:38+00:00,2022,4
2889,I am also fufilled in my work because I am passionate about my work and working to solve our global warming issues,2022-04-29 01:58:36+00:00,2022,4
2890,The Sea Levels Dropped Une Solution For Plastic Pollution Was Found People ReVived Extinct Animals Came Back To Life Green House Gas Emmisons Are Gone Every Single Problem This World Has Had Was Been Cleared Up Ever Since You Guys Dropped This Bop,2022-04-29 01:58:24+00:00,2022,4
2891,The Evil people want the economy to collapse so they can make you need them and obey They want a natural disaster so they can do thisIts all been planned for decadesAlot of people are gonna die,2022-04-29 01:58:03+00:00,2022,4
2892,at times when no humans or almost no humans lived on the earth is utterly irrelevant to the question of why global warming is going to be disastrous now,2022-04-29 01:57:59+00:00,2022,4
2893,Global warming and climate change is a sham,2022-04-29 01:56:50+00:00,2022,4
2894,too many people not working and asking for handouts Global warming is a good thing for the planet humans will adapt technology will adapt The real environmental issue is litter and garbage China is worst offenders,2022-04-29 01:56:20+00:00,2022,4
2895,s all in on global warming so pucker up,2022-04-29 01:54:56+00:00,2022,4
2896,t fast enough BUT they have their foot on the brake amp squid ink carbon capture amp storage BS like they care about global warming,2022-04-29 01:50:25+00:00,2022,4
2897,,2022-04-29 01:49:37+00:00,2022,4
2898,I dont want my taxes to pay for annual tornado damage in Texas and Oklahoma or hurricane damage in Florida Louisiana or Texas anymore Those people should know better than to live in these natural disaster prone areasSee how stupid that sounds,2022-04-29 01:49:28+00:00,2022,4
