,Tweet,Date,Year,Month
61099,costs incurred due to breathing POLLUTED air amp drinking POLLUTED water Also by higher costs of disasters like fighting more forest fires that DO despite the vocal SMALL minority of scientific deniers result from global warming which the Clean Air laws addressed,2022-06-30 16:29:04+00:00,2022,6
61100,We piss off the climate gods with internal combustion engines,2022-06-30 16:29:03+00:00,2022,6
61101,gut the EPA the court simply stated that if the EPA wants to regulate something unrelated to air pollution like Global Warming it needs specific Congressional approval Democrats can solve the problem in 5 minutes with their majority,2022-06-30 16:28:42+00:00,2022,6
61102,In todays newsletter Miamis housing market is likened to a natural disaster The old planetarium will soon be brought back down to earth How to get more bang for your buck from Miamis top restaurants and spas,2022-06-30 16:27:03+00:00,2022,6
61103,fuck global warming my neck is so fro,2022-06-30 16:26:54+00:00,2022,6
61104,t have to worry about global warming GreenNewDeal,2022-06-30 16:26:45+00:00,2022,6
61105,wives hearts laugh at global warming They never melt,2022-06-30 16:26:44+00:00,2022,6
61106,The Court simply states that if the EPA wants to regulate something different from pollution it needs Congressional approval by law,2022-06-30 16:26:43+00:00,2022,6
61107,where no public debate will ever take place Having the EPA regulate global warming emissions frees Congress from having to debate the issue of global warming,2022-06-30 16:26:21+00:00,2022,6
61108,ve learnedWhen a Republican says states rights you always have to ask a states right to do whatEnslave peopleRegulate our reproductive organsDiscount our votesExacerbate global warmingPut us at risk of gun violence,2022-06-30 16:26:04+00:00,2022,6
61109,the big lie,2022-06-30 16:25:00+00:00,2022,6
61110,the science is clear implies that you are a worshipper of climate change Pray tell what is the effect of intrasolar dust density on solar radiation absorption Why do I remember alarmists screaming about global cooling in the 1970s and not global warming,2022-06-30 16:24:59+00:00,2022,6
61111,If this is global warming bring it on Im fed up living in a rainy damp warmish climate I want guaranteed sunshine and heat from April to October,2022-06-30 16:24:28+00:00,2022,6
61112,This warming process is called global warming or climate change which leads to extreme weather events like droughts and floods as well as increased cases of cancer from breathing polluted air,2022-06-30 16:23:55+00:00,2022,6
61113,for fucks sake Theyve been making doomsday predictions since I was a little kid in the 1970s First another Ice Age then Ozone holes then global warming then global cooling then climate change then no polar ice caps then rising seas would swallow Florida,2022-06-30 16:23:00+00:00,2022,6
61114,I wept after the 2016 election because all of what has followed was as clear as could be Things are bad sadly they will get worse And the US will lead in all the wrong ways including global warming The wrongest direction imaginable and with SCOTUS for decades,2022-06-30 16:22:41+00:00,2022,6
61115,By spending a160000 on a private jet to the UK,2022-06-30 16:22:01+00:00,2022,6
61116,lets shut farms When will people realise this has nothing to do with Global warming the Avg Global temperature hasnt risen in 15yrs this is Communist 101 seize the means of food production everything we are seeing is related to the Great Reset,2022-06-30 16:21:48+00:00,2022,6
61117,Me Man I cant wait to move to LASupreme Court Global warming is ok actuallyMe Well shit contemplates staying in a place not in a drought,2022-06-30 16:21:35+00:00,2022,6
61118,dont waste a single paper also it reduces global warming concern,2022-06-30 16:21:20+00:00,2022,6
61119,Fight against global warming while US Supreme Court panders to big oil and weakens the EPAThey must really be working hard they removed their neckties s,2022-06-30 16:20:59+00:00,2022,6
61120,m old enough to remember the new ice age coming then global warming then that didnt fit so climate change New York subways would be underwater by now USA East Coast wouldnt have snowstorms anymore and the polar icecaps would have melted by now Al Gore said so,2022-06-30 16:20:57+00:00,2022,6
61121,to the tune of JoJos Bizarre Adventure theme Minecraft but every 5 minutes theres a natural disaster and its spawned in by jscHLATT,2022-06-30 16:20:51+00:00,2022,6
61122,,2022-06-30 16:20:39+00:00,2022,6
61123,they Mustve had man made global warming there,2022-06-30 16:20:34+00:00,2022,6
61124,Venus planet of love was destroyed by global warming,2022-06-30 16:20:18+00:00,2022,6
61125,an increase in natural disasters and rising sea levels displacing more people This is the dumbest thing Ive heard in a while,2022-06-30 16:19:40+00:00,2022,6
61126,WHAT THEF does the emissions and what the scientist are telling us NOW every regulatory agency can be challenged and endedExandTheCourts,2022-06-30 16:18:45+00:00,2022,6
61127,We are talking about changes because of our behavior Its not a joke Id like my kids and myself to have a planet that is not on fire Global warmingclimate change are not mythical and should be taking seriously You are part of problem,2022-06-30 16:18:11+00:00,2022,6
61128,Conservative states and fossil fuel companiesget to accelerate global warming Thanks for NOTHINGWay to go SCOTUS,2022-06-30 16:18:06+00:00,2022,6
61129,if you dont believe in global warming then youre an idiot,2022-06-30 16:17:59+00:00,2022,6
61130,The hoax that keeps on giving,2022-06-30 16:17:29+00:00,2022,6
61131,ve seen it on global warming,2022-06-30 16:16:48+00:00,2022,6
61132,Any coincidence that SCOTUS has now set down rulings that affect abortion guns and global warming with the J6 hearings ongoing and midterms nearing,2022-06-30 16:16:48+00:00,2022,6
61133,Di siya natural disaster,2022-06-30 16:16:24+00:00,2022,6
61134,Global Warming andor the J6 commission its hot as Hl here in Texas Sumpins goin on heer,2022-06-30 16:16:22+00:00,2022,6
61135,So Called sports TV experts i would close all sports opinion shows before i close a power plant hey Mina Woke Kimes stick to sports and leave the politics to those who know study facts,2022-06-30 16:16:13+00:00,2022,6
61136,Its something I leave to others But if it is the existential problem many smart people claim it is I just dont think the solutions are to be found in a document written in 1787,2022-06-30 16:15:06+00:00,2022,6
61137,Did we REVERSE global warming by 2000 Nope Does that mean that islands will go underwater now from accelerating sea level rise at some unspecified future date Yes It does 3 feet by 2100 is inevitable now,2022-06-30 16:14:36+00:00,2022,6
61138,not everything is global warming oh wait climate change,2022-06-30 16:14:15+00:00,2022,6
61139,Angry Democrats are the greatest threat in our great nation to the economy Bernie claims CRAZY global warming is worse Fake News never wins,2022-06-30 16:13:45+00:00,2022,6
61140,When you retire from politics global warming will be solved by your lack of presences and constant lies you spread,2022-06-30 16:13:41+00:00,2022,6
61141,I dont deny global warming but what I detest is manipulation of data to suit mostly to gain revenue amp Greenpeace did that in the past Evidence in the interview with Andrew Neil The late Proffesor Frews work was twisted amp exaggerated to suit,2022-06-30 16:13:09+00:00,2022,6
61142,Now is it global warming or cooling that were worried about News flash the climate is always changing Conditions never stay the same But people have to have a reason to tell me what to do and how to live,2022-06-30 16:12:37+00:00,2022,6
61143,Because global cooling er I mean global warming er I mean climate change is a new cause for alarm and there is no history of alarms of impending doom that have proven to be extreme foolishness which proves the lunacy of the alarmism I mean if only we could see a pattern,2022-06-30 16:11:59+00:00,2022,6
61144,,2022-06-30 16:11:44+00:00,2022,6
61145,no damn Republican can ever be trusted any decent human being who cares about truth justice democracy and stoping global warming would never be a Republigun,2022-06-30 16:11:27+00:00,2022,6
61146,Fuck global warming man,2022-06-30 16:11:06+00:00,2022,6
61147,did you know that global warming are reliable,2022-06-30 16:11:05+00:00,2022,6
61148,t let you abort fetuses but will let you kill babies with pollution and global warming,2022-06-30 16:10:27+00:00,2022,6
61149,Christians literally want hell on earth They didnt care when people died of Covid19 Why should they care about greenhouse gas or global warming,2022-06-30 16:10:08+00:00,2022,6
61150,we were and still in a PANDEMIC every thing was shut down for months and there is war I dont understand how is this hard to comprehend that we are NOT THE ONLY ONES SUFFERING,2022-06-30 16:09:52+00:00,2022,6
61151,t carry about global warming safe water or air How old are you exactly,2022-06-30 16:09:41+00:00,2022,6
